time[s],SensorID,event,mask,tL.num_valid_targets,tL.reserved,tL.targets[0].amplitude,tL.targets[0].range,tL.targets[0].reserved[0],tL.targets[0].reserved[1],tL.targets[1].amplitude,tL.targets[1].range,tL.targets[1].reserved[0],tL.targets[1].reserved[1],tL.targets[2].amplitude,tL.targets[2].range,tL.targets[2].reserved[0],tL.targets[2].reserved[1],tL.targets[3].amplitude,tL.targets[3].range,tL.targets[3].reserved[0],tL.targets[3].reserved[1],tL.targets[4].amplitude,tL.targets[4].range,tL.targets[4].reserved[0],tL.targets[4].reserved[1]
965.602,1,1,25,1,0,1155,0.956052769358846,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.638,0,1,17,1,0,9369,1.0016443230420875,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.679,1,1,25,1,0,1205,0.9568893329604433,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.715,0,1,17,1,0,9532,1.0019011549197905,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.756,1,1,25,1,0,1271,0.9574470420281749,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.792,0,1,17,1,0,9359,1.0019011549197905,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.833,1,1,25,1,0,1305,0.9578653238289735,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.869,0,1,17,1,0,9337,1.0019011549197905,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.91,1,1,25,1,0,1236,0.9571681874943091,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
965.946,0,1,17,1,0,9225,1.001772738980939,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
965.987,1,1,25,1,0,1173,0.9566104784265775,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.023,0,1,17,1,0,9527,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.064,1,1,25,1,0,1127,0.956052769358846,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.1,0,1,17,1,0,9944,1.0012590752255328,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.141,1,1,25,1,0,1108,0.9564710511596446,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.177,0,1,17,1,0,9962,1.001130659286681,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.218,1,1,25,1,0,1236,0.9571681874943091,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.254,0,1,17,1,0,9788,1.001130659286681,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.295,1,1,25,1,0,1299,0.9577258965620407,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.331,0,1,17,1,0,9530,1.001130659286681,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.372,1,1,25,1,0,1262,0.9571681874943091,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.408,0,1,17,1,0,9504,1.001130659286681,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.449,1,1,25,1,0,1239,0.9570287602273762,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.485,0,1,17,1,0,9602,1.0012590752255328,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.526,1,1,25,1,0,1243,0.9574470420281749,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.562,0,1,17,1,0,9810,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.603,1,1,25,1,0,1263,0.9575864692951077,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.639,0,1,17,1,0,9898,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.68,1,1,25,1,0,1270,0.9574470420281749,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.716,0,1,17,1,0,10051,1.002029570858642,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.757,1,1,25,1,0,1273,0.9568893329604433,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.793,0,1,17,1,0,9936,1.0021579867974937,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.834,1,1,25,1,0,1250,0.9567499056935104,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.87,0,1,17,1,0,9718,1.0021579867974937,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.911,1,1,25,1,0,1194,0.9564710511596446,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
966.947,0,1,17,1,0,9361,1.0019011549197905,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
966.988,1,1,25,1,0,1045,0.9550767784903157,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
967.024,0,1,17,1,0,9247,1.0015159071032358,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
967.065,1,1,25,1,0,849,0.9730628959246589,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
967.101,0,1,17,1,0,9272,1.0012590752255328,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
967.142,1,1,25,1,0,1039,0.9556344875580473,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
967.178,0,1,17,1,0,9202,1.0007454114701266,62,800,16942,0,54111,27247,60086,0,16672,29222,35518,0,80,6224,24615,0,51113,29873
967.219,1,1,25,1,0,1077,0.9561921966257788,57,800,7919,0,56759,20781,19748,0,6047,28698,29800,0,45489,47546,60647,0,33466,38069
